Name,Yc1314,Yc1415,Yc1516,Yc1617,Ass1516,Ass1617,Asr1314,Asr1415,Asr1516,Asr1617,Og1415,Og1516,Og1617,Og1314,Rc1314,Rc1415,Rc1516,Rc1617,Gf1314,Gf1415,Gf1516,Gf1617,Ge1314,Ge1415,Gr1314,Gr1415,Gr1516,Gr1617,Gv1314,Gv1415,Sf+1314,Sf+1415,Sf1314,Sf1415,Sf1516,Sf1617,Sa1314,Sa1415,Sa1516,Sa1617,Pg1314,Pg1415,Pg1516,Pg1617,P+1314,P+1415,P+1516,P+1617,P-1314,P-1415,P-1516,P-1617,R1314,R1415,R1516,R1617,Pk1516,Pk1617,Ps1314,Ps1415,Ps1516,Ps1617,Team1314,Team1415,Team1516,Team1617
FREULER,,,0,5,0,1,,,0,3,,0,0,,,,0,0,,,1,5,,,,,0,0,,,,,,,6.33,6.73,,,5.83,6.21,,,6,31,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Atalanta,Atalanta
FREY,9,6,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,5.8,5.66,5.77,5.44,5.6,5.81,5.87,5.53,5.67,31,30,18,15,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,CHIEVO,CHIEVO,Chievo,Chievo
FREZZOLINI,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,1,,,,0,,5.5,,5.5,,,,6.5,,,,1,,,,0,,,,0,,,,G,,,,,,0,,,,ATALANTA,,
FRIBERG,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.17,,5.17,,,,5.25,,,,6,,,,0,,,,0,,,,M,,,,,,0,,,,BOLOGNA,,,
FRISON,2,,,,,,0,,,,,,,1,0,,,,0,,,,0,,24,,,,0,,4.36,,4.36,,,,6.07,,,,14,,,,0,,,,0,,,,G,,,,,,1,,,,CATANIA,,,
FULIGNATI,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,14,,,,,,,,4.5,,,,6.06,,,,9,,,,0,,,,0,,,,G,,0,,,,0,,,,Palermo
FURMAN,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6,,,,6,,,,1,,,,0,,,,0,,,,M,,0,,,,0,,,,Verona,
GABBIADINI,6,5,1,0,0,0,4,3,3,0,0,0,0,0,0,0,0,1,8,15,5,2,1,2,0,0,0,0,0,5,6.82,7.74,6.71,7.65,7.5,6.33,6.09,6.27,6.15,5.67,34,31,13,12,0,0,1,1,0,0,0,0,F,F,F,F,1,1,0,0,0,0,SAMPDORIA,NAPOLI,Napoli,Napoli
GABIGOL,,,,3,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.36,,,,6.07,,,,7,,,,0,,,,0,,,,F,,0,,,,0,,,,Inter
GABRIEL,1,,0,1,0,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,10,,3,7,0,,4,,4,,6,3,5.5,,6,5.5,7,,1,3,0,,0,0,0,,0,0,G,,G,G,0,0,0,,1,0,MILAN,,Napoli,Cagliari
GABRIEL SILVA,3,0,4,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.83,5.5,5.8,5.5,5.74,5.12,5.78,5.5,5.74,5.38,30,10,25,4,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,UDINESE,UDINESE,Genoa,Udinese
GAGLIARDINI,,,0,7,0,0,,,0,3,,0,0,,,,0,0,,,0,2,,,,,0,0,,,,,,,6,6.32,,,6,6.11,,,1,28,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Atalanta,Inter
GAGLIOLO,,,11,,0,,,,0,,,0,,,,,1,,,,1,,,,,,0,,,,,,,,5.73,,,,5.84,,,,31,,,,0,,,,0,,,,D,,0,,,,0,,,,Carpi,
GAKPE',,,1,2,0,0,,,2,0,,0,0,,,,0,0,,,3,1,,,,,0,0,,,,,,,6.63,6,,,5.93,5.85,,,15,13,,,0,0,,,0,0,,,F,M,0,0,,,0,0,,,Atalanta,Chievo
GALLOPPA,,4,,,,,,1,,,0,,,,,1,,,,0,,,,0,,0,,,,0,,5.5,,5.43,,,,5.63,,,,15,,,,0,,,,0,,,,M,,,,,,0,,,,PARMA,,
GAMBERINI,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.75,5.75,5.75,5.75,6,6.1,5.81,5.81,5.98,5.98,8,18,22,20,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,GENOA,CHIEVO,Chievo,Chievo
GARGANO,6,6,,,,,1,1,,,0,,,0,0,0,,,1,0,,,0,0,0,0,,,0,0,6.03,5.95,5.97,5.9,,,5.97,6.05,,,19,20,,,0,0,,,0,0,,,M,M,,,,,0,0,,,PARMA,NAPOLI,,
GARICS,7,,,,,,2,,,,,,,0,0,,,,1,,,,0,,0,,,,1,,5.74,,5.68,,,,5.69,,,,34,,,,0,,,,0,,,,D,,,,,,0,,,,BOLOGNA,,,
GARRITANO,,1,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.5,,5.5,,,,5.67,,,,3,,,,0,,,,0,,,,F,,,,,,0,,,,CESENA,,
GASTALDELLO,8,3,7,11,0,0,0,0,1,1,0,0,0,0,1,0,1,2,2,2,1,0,0,1,0,0,0,0,1,0,5.89,6.39,5.89,6.39,6.06,5.44,5.85,6.07,6.08,5.71,31,14,26,24,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,SAMPDORIA,SAMPDORIA,Bologna,Bologna
GASTON SILVA,,2,3,0,1,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,0,0,0,,0,,5.5,,5.5,5.58,0,,5.75,5.67,0,,4,12,0,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,TORINO,Torino,Torino
GAVAZZI,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.64,,5.64,,,,5.71,,,,7,,,,0,,,,0,,,,M,,,,,,0,,,,SAMPDORIA,,,
GAZZI,1,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.79,5.84,5.79,5.84,5.54,5.6,5.86,6.05,5.69,5.81,7,28,13,24,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,TORINO,TORINO,Torino,Palermo
GAZZOLA,9,4,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,5.47,5.44,5.47,6.06,5.66,5.62,5.58,6,5.69,25,18,8,16,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,SASSUOLO,SASSUOLO,Sassuolo,Sassuolo
GEIJO,,0,,,,,,0,,,0,,,,,0,,,,1,,,,0,,0,,,,0,,6.19,,6.19,,,,5.81,,,,8,,,,0,,,,0,,,,F,,,,,,0,,,,UDINESE,,
GEMITI,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.56,,5.56,,,,5.61,,,,9,,,,0,,,,0,,,,D,,,,,,0,,,,LIVORNO,,,
GENTILETTI,,1,10,1,0,0,,0,0,1,0,1,0,,,0,0,1,,1,0,0,,0,,0,0,0,,1,,7,,7,5.37,5.57,,6.5,5.63,5.6,,5,19,15,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,LAZIO,Lazio,Genoa
GENTSOGLOU,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.38,,5.38,,,,5.5,,,,4,,,,0,,,,0,,,,M,,,,,,0,,,,SAMPDORIA,,,
GERMONI,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,D,,0,,,,0,,,,Lazio
GERSON,,,,1,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,4.75,,,,5,,,,2,,,,0,,,,0,,,,M,,0,,,,0,,,,Roma
GERVINHO,2,1,0,,0,,9,3,1,,0,0,,0,0,0,0,,9,2,6,,0,0,0,0,0,,2,0,7.38,6.22,7.11,6.09,7.64,,6.32,5.85,6.29,,33,23,14,,0,0,0,,0,0,0,,F,F,F,,0,,0,0,0,,ROMA,ROMA,Roma,
GHEZZAL,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.56,,5.56,,,,5.56,,,,16,,,,0,,,,0,,,,F,,,,,,0,,,,PARMA,,
GHOULAM,1,6,3,1,0,1,1,2,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,5.64,5.86,5.55,6.04,6.26,5.96,5.74,6.03,6.07,14,21,34,27,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,NAPOLI,NAPOLI,Napoli,Napoli
GIACCHERINI,,,7,0,0,0,,,0,0,,0,0,,,,0,0,,,7,1,,,,,0,0,,,,,,,6.95,6.25,,,6.32,5.88,,,28,8,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Bologna,Napoli
GIANNETTI,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.62,,,,5.62,,,,8,,,,0,,,,0,,,,F,,0,,,,0,,,,Cagliari
GILARDINO,8,0,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11,4,10,0,2,0,0,0,0,0,4,0,6.99,7.12,6.99,6.96,6.82,5.46,6.07,6.04,5.94,5.5,35,13,33,12,4,0,0,0,3,0,0,0,F,F,F,F,0,0,0,0,0,0,GENOA,FIORENTINA,Palermo,Pescara
GILBERTO,,,1,0,0,0,,,0,0,,0,0,,,,0,0,,,0,0,,,,,0,0,,,,,,,5.78,0,,,5.83,0,,,9,0,,,0,0,,,0,0,,,D,M,0,0,,,0,0,,,Verona,Fiorentina
GILLET,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,14,,,,0,,5.04,,5.04,,,,6.21,,,,12,,,,0,,,,0,,,,G,,,,,,0,,,,TORINO,,
GIORGI,0,8,,,,,0,0,,,0,,,0,0,0,,,0,0,,,0,0,0,0,,,0,0,6,5.63,6,5.63,,,6,5.78,,,1,27,,,0,0,,,0,0,,,M,M,,,,,0,0,,,ATALANTA,CESENA,,
GIOVINCO,2,0,,,,,1,0,,,0,,,0,0,0,,,2,0,,,0,0,0,0,,,1,0,6.89,6.33,6.78,6.33,,,6.22,6.33,,,9,3,,,0,0,,,0,0,,,F,F,,,,,0,0,,,JUVENTUS,JUVENTUS,,
GIULIANO,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,D,,0,,,,0,,,,Palermo
GLIK,12,8,11,,0,,0,0,1,,0,0,,0,0,0,0,,2,7,0,,0,2,0,0,0,,1,3,6.01,6.73,6.01,6.73,5.8,,6.01,6.2,5.94,,34,32,33,,0,0,0,,0,0,0,,D,D,D,,0,,0,0,0,,TORINO,TORINO,Torino,
GLIOZZI,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,6,,6,,,,6,,,,1,,,,0,,,,0,,,,F,,,,,,0,,,,SASSUOLO,,,
GNAHORE',,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.5,,,,5.5,,,,1,,,,0,,,,0,,,,M,,0,,,,0,,,,Crotone
GNOUKOURI,,1,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,0,0,0,,0,,6,,6,5,5.88,,6.25,5,5.88,,2,1,4,,0,0,0,,0,0,0,,M,M,M,0,0,,0,0,0,,INTER,Inter,Udinese
GOBBI,6,10,7,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5.87,5.53,5.87,5.5,5.88,5.95,5.87,5.66,5.96,5.87,26,32,34,30,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,PARMA,PARMA,Chievo,Chievo
GOLDANIGA,,,4,11,0,0,,,0,0,,0,1,,,,0,1,,,2,2,,,,,0,0,,,,,,,6.07,5.45,,,5.8,5.54,,,15,28,,,0,0,,,0,0,,,D,D,0,0,,,0,0,,,Palermo,Palermo
GOLLINI,,0,2,1,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,5,44,1,,0,,4.33,,4.33,4.48,5.75,,6,6.21,6.12,,3,26,4,,0,0,0,,0,0,0,,G,G,G,0,0,,0,0,0,,VERONA,Verona,Atalanta
GOMEZ,1,,,0,,0,1,,,0,,,0,0,0,,,0,2,,,0,0,,0,,,0,1,,6.78,,6.67,,,0,5.72,,,0,9,,,0,1,,,0,0,,,0,F,,,F,,0,0,,,0,FIORENTINA,,,Fiorentina
GOMEZ A,,,4,6,2,2,,,6,8,,0,0,,,,1,0,,,7,14,,,,,0,0,,,,,,,7.13,8.2,,,6.4,6.74,,,34,37,,,0,2,,,0,0,,,M,M,0,2,,,0,0,,,Atalanta,Atalanta
GOMEZ A.,,0,,,,,,2,,,0,,,,,1,,,,3,,,,0,,0,,,,1,,6.55,,6.45,,,,6.09,,,,22,,,,0,,,,0,,,,M,,,,,,0,,,,ATALANTA,,
GOMEZ G,,,,4,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.58,,,,5.73,,,,13,,,,0,,,,0,,,,D,,0,,,,0,,,,Milan
GOMEZ M.,,3,,,,,,1,,,0,,,,,0,,,,4,,,,0,,0,,,,0,,6,,5.95,,,,5.58,,,,20,,,,0,,,,1,,,,F,,,,,,0,,,,FIORENTINA,,
GOMIS,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,1,,,,0,,4.5,,4.5,,,,6,,,,1,,,,0,,,,0,,,,G,,,,,,0,,,,TORINO,,,
GOMIS A,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,G,,0,,,,0,,,,Bologna
GONZALEZ ALE.,2,3,,,,,0,0,,,0,,,0,0,0,,,0,0,,,0,0,0,0,,,0,0,5.46,5.33,5.46,5.33,,,5.54,5.46,,,13,12,,,0,0,,,0,0,,,D,D,,,,,0,0,,,VERONA HELLAS,CAGLIARI,,
GONZALEZ ALV.,1,1,,,,,2,0,,,0,,,0,0,0,,,1,0,,,1,0,0,0,,,0,0,6.08,5.6,5.97,5.6,,,5.85,5.7,,,20,5,,,0,0,,,0,0,,,M,M,,,,,0,0,,,LAZIO,TORINO,,
GONZALEZ G,,,11,7,0,0,,,0,0,,2,0,,,,0,2,,,2,1,,,,,0,0,,,,,,,5.57,5.42,,,5.56,5.55,,,35,20,,,0,0,,,0,0,,,D,D,0,0,,,0,0,,,Palermo,Palermo
GONZALEZ G.,,6,,,,,,0,,,0,,,,,0,,,,1,,,,0,,0,,,,1,,6.07,,6.07,,,,6.07,,,,28,,,,0,,,,0,,,,D,,,,,,0,,,,PALERMO,,
GORI,,,10,,0,,,,0,,,0,,,,,1,,,,0,,,,,,0,,,,,,,,5.63,,,,5.85,,,,27,,,,0,,,,0,,,,M,,0,,,,0,,,,Frosinone,
GRANATA,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,D,,0,,,,0,,,,Napoli
GRASSI,,0,4,2,0,0,,0,0,0,0,0,0,,,0,1,0,,0,0,1,,0,,0,0,0,,0,,6,,6,5.81,6.03,,6,6.04,5.9,,3,13,15,,0,0,0,,0,0,0,,M,M,M,0,0,,0,0,0,,ATALANTA,Napoli,Atalanta
GRECO,13,8,7,,0,,3,1,0,,0,0,,0,0,0,0,,4,0,1,,0,0,0,0,0,,0,0,6.08,5.72,5.98,5.67,5.74,,5.81,5.85,5.76,,31,23,25,,0,0,0,,0,0,0,,M,M,M,,0,,0,0,0,,LIVORNO,VERONA,Verona,
GRENIER,,,,1,,0,,,,1,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6.3,,,,6.2,,,,5,,,,0,,,,0,,,,M,,0,,,,0,,,,Roma
GUANA,5,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.44,,5.44,,,,5.75,,,,8,,,,0,,,,0,,,,M,,,,,,0,,,,CHIEVO,,,
GUARENTE,3,,,,,,2,,,,,,,0,1,,,,0,,,,0,,0,,,,0,,5.5,,5.4,,,,5.53,,,,20,,,,0,,,,0,,,,M,,,,,,0,,,,CHIEVO,,,
GUARIN,5,5,7,,0,,5,6,0,,0,0,,0,0,0,0,,4,6,1,,0,0,0,0,0,,0,2,6.48,6.77,6.32,6.55,5.65,,6.02,6,5.69,,31,28,13,,0,0,0,,0,0,0,,M,M,M,,0,,0,0,0,,INTER,INTER,Inter,
GUCHER,,,3,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.7,,,,5.77,,,,22,,,,0,,,,0,,,,M,,0,,,,0,,,,Frosinone,
GUILHERME,,4,1,,0,,,2,0,,0,0,,,,1,0,,,0,0,,,0,,0,0,,,0,,5.71,,5.65,5.3,,,5.74,5.4,,,34,5,,,0,0,,,0,0,,,M,M,,0,,,0,0,,,UDINESE,Udinese,
GUSTAFSON,,,,1,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.5,,,,5.6,,,,5,,,,0,,,,0,,,,M,,0,,,,0,,,,Torino
GYOMBER,2,,0,4,0,0,0,,0,0,,0,0,0,0,,0,0,1,,0,0,0,,0,,0,0,0,,5.94,,5.94,,5.5,5.2,5.83,,5.5,5.4,18,,2,10,0,,0,0,0,,0,0,D,,D,D,0,0,0,,0,0,CATANIA,,Roma,Pescara
HAGI,,,,1,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6,,,,6.25,,,,2,,,,0,,,,0,,,,F,,0,,,,0,,,,Fiorentina
HALLBERG,,1,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.5,,5.5,,,,5.63,,,,4,,,,0,,,,0,,,,M,,,,,,0,,,,UDINESE,,
HALLFREDSSON,5,7,11,10,0,1,3,8,1,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6.35,6.3,6.25,6,5.73,5.85,6.13,6.06,5.9,5.94,30,27,26,27,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,VERONA HELLAS,VERONA,Udinese,Udinese
HAMSIK,2,1,0,1,0,0,4,8,7,5,0,0,0,0,0,0,0,0,7,7,6,12,0,0,0,0,0,0,2,1,6.81,6.73,6.67,6.5,6.97,7.46,6.04,5.91,6.39,6.39,27,35,38,38,0,0,1,0,1,0,1,0,M,M,M,M,2,0,0,0,0,0,NAPOLI,NAPOLI,Napoli,Napoli
HAN,,,,0,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,7.17,,,,6.17,,,,3,,,,0,,,,0,,,,F,,0,,,,0,,,,Cagliari
HANDANOVIC,0,2,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32,47,34,47,0,0,5.51,5.23,5.51,5.23,5.39,5,6.18,6.2,6.32,6.3,36,37,36,37,0,0,0,0,0,0,0,0,G,G,G,G,0,0,3,4,1,1,INTER,INTER,Inter,Inter
HARASLIN,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.5,,5.5,,,,5.5,,,,1,,,,0,,,,0,,,,F,,,,,,0,,,,PARMA,,
HARBAOUI,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,F,,0,,,,0,,,,Udinese
HART,,,,2,,0,,,,0,,,0,,,,,0,,,,0,,,,,,62,,,,,,,,4.32,,,,6.07,,,,36,,,,0,,,,0,,,,G,,0,,,,0,,,,Torino
HATEBOER,,,,2,,0,,,,1,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6.17,,,,6.17,,,,3,,,,0,,,,0,,,,D,,0,,,,0,,,,Atalanta
HEGAZY,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,6,,6,,,,6,,,,1,,,,0,,,,0,,,,D,,,,,,0,,,,FIORENTINA,,,
HELANDER,,,4,3,0,0,,,0,0,,0,0,,,,0,0,,,2,1,,,,,0,0,,,,,,,5.85,5.91,,,5.69,5.77,,,24,11,,,0,0,,,0,0,,,D,D,0,0,,,0,0,,,Verona,Bologna
HENRIQUE,2,1,,,,,0,1,,,0,,,0,0,1,,,1,0,,,0,0,0,0,,,1,0,6.55,5.39,6.55,5.28,,,6.35,5.44,,,10,9,,,0,0,,,0,0,,,D,D,,,,,0,0,,,NAPOLI,NAPOLI,,
HERNANES,6,6,6,3,0,0,4,3,0,0,0,0,0,0,1,0,0,0,5,5,1,1,0,1,0,0,0,0,1,1,6.24,6.8,6.11,6.67,6,5.89,5.76,6.15,6,5.72,31,23,13,9,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,INTER,INTER,Juventus,Juventus
HETEMAJ,12,9,7,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.81,5.94,5.69,5.94,6.09,5.63,5.88,6.08,6.11,5.76,32,31,27,23,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,CHIEVO,CHIEVO,Chievo,Chievo
HEURTAUX,8,4,4,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,3,1,6.19,5.85,6.19,5.81,5.57,5.81,5.94,5.81,5.71,5.88,31,26,14,8,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,UDINESE,UDINESE,Udinese,Udinese
HIGUAIN,6,5,1,1,0,0,6,4,2,3,0,0,0,0,0,0,1,0,12,15,36,24,1,1,0,0,0,0,7,6,8.16,7.34,7.97,7.23,10.04,8.39,6.42,6.16,6.94,6.43,31,37,35,38,5,3,3,0,0,4,0,0,F,F,F,F,3,0,0,0,0,0,NAPOLI,NAPOLI,Napoli,Juventus
HILJEMARK,,,4,1,1,0,,,1,0,,0,0,,,,0,0,,,4,2,,,,,0,0,,,,,,,6.04,5.9,,,5.74,5.69,,,38,26,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Palermo,Genoa
HOEDT,,,3,5,0,0,,,0,0,,0,1,,,,1,0,,,0,2,,,,,0,0,,,,,,,5.42,5.96,,,5.52,5.89,,,24,23,,,0,0,,,0,0,,,D,D,0,0,,,0,0,,,Lazio,Lazio
HOLEBAS,,5,,,,,,1,,,0,,,,,0,,,,1,,,,0,,0,,,,0,,5.74,,5.7,,,,5.67,,,,23,,,,0,,,,0,,,,D,,,,,,0,,,,ROMA,,
HONDA,2,3,2,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,1,6,1,1,0,1,0,0,0,0,1,1,5.71,6.52,5.57,6.38,6.1,6.5,5.43,5.81,5.9,5.75,14,29,24,4,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,MILAN,MILAN,Milan,Milan
HUGO ALMEIDA,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.5,,5.5,,,,5.5,,,,9,,,,0,,,,0,,,,F,,,,,,0,,,,CESENA,,
HYSAJ,,4,5,8,0,0,,1,2,0,0,0,1,,,0,0,0,,0,0,0,,0,,0,0,0,,0,,5.86,,5.83,6.01,5.71,,5.89,6.03,5.88,,36,37,34,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,EMPOLI,Napoli,Napoli
IACOBUCCI,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,15,,,,0,,3.36,,3.36,,,,5.5,,,,7,,,,0,,,,0,,,,G,,,,,,0,,,,PARMA,,
IAGO FALQUE,,6,1,2,0,0,,3,1,6,0,0,0,,,0,0,0,,11,2,10,,0,,0,0,0,,1,,7.67,,7.57,6.05,7.19,,6.37,5.74,6.07,,30,21,34,,2,0,2,,0,0,1,,M,F,F,0,3,,0,0,0,,GENOA,Roma,Torino
IBARBO,6,5,,0,,0,1,3,,0,0,,0,0,1,1,,0,4,2,,0,1,0,0,0,,0,2,0,6.24,6.21,6.21,6.07,,5.67,6.03,5.95,,5.67,29,21,,3,0,0,,0,1,0,,0,F,F,,F,,0,0,0,,0,CAGLIARI,ROMA,,Cagliari
IBRAIMI,1,,,,,,1,,,,,,,0,0,,,,1,,,,1,,0,,,,0,,6.24,,6.18,,,,5.89,,,,19,,,,1,,,,0,,,,M,,,,,,0,,,,CAGLIARI,,,
IBSON,2,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.31,,5.31,,,,5.44,,,,8,,,,0,,,,0,,,,M,,,,,,0,,,,BOLOGNA,,,
ICARDI,1,4,1,1,0,0,1,5,4,4,0,0,1,0,0,0,0,0,9,18,16,21,0,2,0,0,0,0,3,8,7.47,8,7.42,7.86,7.69,8.28,6.1,6.11,6.13,6.21,20,35,31,34,0,4,1,3,0,1,1,1,F,F,F,F,2,4,0,0,0,0,INTER,INTER,Inter,Inter
ICHAZO,,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,0,5,0,,0,,6,,6,3.83,0,,6,5.5,0,,1,3,0,,0,0,0,,0,0,0,,G,G,G,0,0,,0,0,0,,TORINO,Torino,Torino
IEMMELLO,,,,1,,0,,,,0,,,0,,,,,0,,,,4,,,,,,0,,,,,,,,7.21,,,,6,,,,12,,,,1,,,,0,,,,F,,1,,,,0,,,,Sassuolo
IERARDI,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,D,,0,,,,0,,,,Genoa
ILICIC,1,6,2,2,0,2,1,2,4,0,0,0,0,0,0,0,0,0,3,7,13,4,0,1,0,0,0,0,2,3,6.21,7.16,6.16,7.07,7.85,6.23,5.71,6.11,6.3,5.91,19,22,27,28,0,1,7,1,0,0,0,2,M,M,M,M,7,3,0,0,0,0,FIORENTINA,FIORENTINA,Fiorentina,Fiorentina
IMMOBILE,10,,2,5,0,0,2,,3,2,,0,0,0,1,,0,0,22,,5,17,0,,0,,0,0,4,,8.18,,8.12,,7.36,8.28,6.39,,6.36,6.38,33,,14,36,0,,2,6,1,,1,0,F,,F,F,3,6,0,,0,0,TORINO,,Torino,Lazio
IMPROTA,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.75,,5.75,,,,5.75,,,,2,,,,0,,,,0,,,,M,,,,,,0,,,,CHIEVO,,,
INGLESE,,,3,0,0,0,,,1,4,,0,0,,,,0,0,,,3,10,,,,,0,0,,,,,,,6.24,6.95,,,5.87,5.95,,,23,31,,,0,0,,,0,1,,,F,F,0,1,,,0,0,,,Chievo,Chievo
INIGUEZ,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,M,,0,,,,0,,,,Udinese
INLER,6,4,,,,,1,0,,,0,,,0,0,0,,,2,1,,,0,0,0,0,,,0,0,6.03,5.72,6,5.72,,,5.9,5.67,,,30,18,,,0,0,,,0,0,,,M,M,,,,,0,0,,,NAPOLI,NAPOLI,,
INSIGNE,2,0,2,2,0,0,4,3,9,8,0,0,0,0,0,0,0,0,3,2,12,16,0,0,0,0,0,0,0,1,6.5,6.53,6.38,6.34,7.45,8.3,6.14,6.16,6.26,6.65,33,16,37,37,0,0,2,2,0,1,0,0,F,F,F,F,2,2,0,0,0,0,NAPOLI,NAPOLI,Napoli,Napoli
